#debug,#error,searchQuery,url,hasNextPage,serpProviderCode,resultsTotal,relatedQueries,paidResults,paidProducts,organicResults,suggestedResults,peopleAlsoAsk,customData,__term
"{'requestId': 'SV5pP3G3eSLzLUX', 'url': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR', 'loadedUrl': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR', 'method': 'GET', 'retryCount': 0, 'errorMessages': [], 'statusCode': 200}",False,"{'term': 'Corinthians', 'url': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR', 'device': 'DESKTOP', 'page': 1, 'type': 'SEARCH', 'domain': 'google.com.br', 'countryCode': 'BR', 'languageCode': 'pt-BR', 'locationUule': None, 'resultsPerPage': 10}",http://www.google.com.br/search?q=Corinthians&hl=pt-BR,True,L,,"[{'title': 'Jogo do Corinthians de hoje', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians+de+hoje&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiAARAB'}, {'title': 'Gazeta Corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Gazeta+Corinthians&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiGARAB'}, {'title': 'Corinthians e vitória', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+e+vit%C3%B3ria&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiDARAB'}, {'title': 'Melhores momentos corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Melhores+momentos+corinthians&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BAh_EAE'}, {'title': 'Corinthians hoje Brasileirão', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Brasileir%C3%A3o&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiCARAB'}, {'title': 'Corinthians hoje Feminino', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Feminino&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiBARAB'}, {'title': 'Jogo do Corinthians: onde assistir', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians:+onde+assistir&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiEARAB'}, {'title': 'Notícias do Corinthians hoje', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Not%C3%ADcias+do+Corinthians+hoje&sa=X&ved=2ahUKEwiHhbau-sSQAxXplSYFHS45HhUQ1QJ6BQiFARAB'}]",[],[],"[{'title': 'Principais resultados', 'url': 'https://www.poder360.com.br/poder-sportsmkt/plano-de-reforma-do-corinthians-da-direito-a-voto-a-socio-torcedor/', 'displayedUrl': 'https://www.corinthians.com.br', 'description': 'Últimas notícias do Corinthians, jogos, resultados, escalação, fotos de treinos, futebol feminino, Neo Química Arena, Fiel Torcedor, basquete, futsal,\xa0...Próximos jogos do Corinthians, resultados, vídeos, reforços, escalação e notícias do Corinthians ao vivo. Veja tudo sobre o meu Timão no ge.globo.Sport Club Corinthians Paulista, comumente referido como Corinthians, ou ainda pelo seu acrônimo SCCP, é um clube poliesportivo brasileiro da cidade de São\xa0...O motivo da loucura do Bando! · O Timão trouxe de Salvador mais 3️⃣ pontos para a sequência do Brasileirão! 🏳️ · Photo by Corinthians on October 26, 2025.Sport Club Corinthians Paulista is a Brazilian professional sports club based in São Paulo, in the district of Tatuapé. Although it competes in multiple\xa0...Notícias do Corinthians, próximos jogos e resultados do Corinthians.Corinthians TV · BASTIDORES | VITÓRIA 0 X 1 CORINTHIANS | BRASILEIRÃO 2025 | 30ª RODADA · Upcoming live streams · Videos · Shorts · Segunda-feira já começou com\xa0...Visit ESPN for Corinthians live scores, video highlights, and latest news. Find standings and the full 2025 season schedule.Ao vivo, como assistir, próximos jogos, resultados, escalação, gols, mercado da bola, tabelas, estatísticas e últimas notícias do Corinthians.', 'emphasizedKeywords': ['Últimas notícias do Corinthians', 'Corinthians', 'Corinthians', 'Sport Club Corinthians Paulista', 'O Timão trouxe de Salvador mais 3️⃣ pontos para a sequência do Brasileirão', 'Sport Club Corinthians Paulista', 'Corinthians', 'Corinthians', 'BASTIDORES | VITÓRIA 0 X 1 CORINTHIANS', 'Corinthians live scores, video highlights, and latest news', 'Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 1}, {'title': 'Corinthians | Site Oficial | Últimas notícias, resultados e ...', 'url': 'https://www.corinthians.com.br/', 'displayedUrl': 'https://www.corinthians.com.br', 'description': 'Últimas notícias do Corinthians, jogos, resultados, escalação, fotos de treinos, futebol feminino, Neo Química Arena, Fiel Torcedor, basquete, futsal,\xa0...', 'emphasizedKeywords': ['Últimas notícias do Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 2}, {'title': 'Corinthians | Últimas notícias, resultados e próximos jogos', 'url': 'https://ge.globo.com/futebol/times/corinthians/', 'displayedUrl': 'https://ge.globo.com › futebol › times › corinthians', 'description': 'Próximos jogos do Corinthians, resultados, vídeos, reforços, escalação e notícias do Corinthians ao vivo. Veja tudo sobre o meu Timão no ge.globo.', 'emphasizedKeywords': ['Corinthians', 'Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 3}, {'title': 'Sport Club Corinthians Paulista', 'url': 'https://pt.wikipedia.org/wiki/Sport_Club_Corinthians_Paulista', 'displayedUrl': 'https://pt.wikipedia.org › wiki › Sport_Club_Corinthian...', 'description': 'Sport Club Corinthians Paulista, comumente referido como Corinthians, ou ainda pelo seu acrônimo SCCP, é um clube poliesportivo brasileiro da cidade de São\xa0...', 'emphasizedKeywords': ['Sport Club Corinthians Paulista'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 4}, {'title': 'Corinthians (@corinthians) • Instagram photos and videos', 'url': 'https://www.instagram.com/corinthians/', 'displayedUrl': 'Instagram\xa0›\xa0corinthians', 'description': 'O motivo da loucura do Bando! · O Timão trouxe de Salvador mais 3️⃣ pontos para a sequência do Brasileirão! 🏳️ · Photo by Corinthians on October 26, 2025.', 'emphasizedKeywords': ['O Timão trouxe de Salvador mais 3️⃣ pontos para a sequência do Brasileirão'], 'siteLinks': [], 'productInfo': {}, 'followersAmount': 'Mais de 14,5\xa0mi seguidores', 'channelName': 'corinthians', 'type': 'organic', 'position': 5}, {'title': 'SC Corinthians Paulista', 'url': 'https://en.wikipedia.org/wiki/SC_Corinthians_Paulista', 'displayedUrl': 'https://en.wikipedia.org › wiki', 'description': 'Sport Club Corinthians Paulista is a Brazilian professional sports club based in São Paulo, in the district of Tatuapé. Although it competes in multiple\xa0...', 'emphasizedKeywords': ['Sport Club Corinthians Paulista'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 6}, {'title': 'Corinthians é no Meu Timão', 'url': 'https://www.meutimao.com.br/', 'displayedUrl': 'https://www.meutimao.com.br', 'description': 'Notícias do Corinthians, próximos jogos e resultados do Corinthians.', 'emphasizedKeywords': ['Corinthians', 'Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 7}, {'title': 'Corinthians TV', 'url': 'https://www.youtube.com/corinthians', 'displayedUrl': 'YouTube\xa0›\xa0Corinthians TV', 'description': 'Corinthians TV · BASTIDORES | VITÓRIA 0 X 1 CORINTHIANS | BRASILEIRÃO 2025 | 30ª RODADA · Upcoming live streams · Videos · Shorts · Segunda-feira já começou com\xa0...', 'emphasizedKeywords': ['BASTIDORES | VITÓRIA 0 X 1 CORINTHIANS'], 'siteLinks': [], 'productInfo': {}, 'followersAmount': 'Mais de 2,6\xa0mi seguidores', 'type': 'organic', 'position': 8}, {'title': 'Corinthians Scores, Stats and Highlights', 'url': 'https://www.espn.com/soccer/team/_/id/874/corinthians', 'displayedUrl': 'https://www.espn.com › team › c...', 'description': 'Visit ESPN for Corinthians live scores, video highlights, and latest news. Find standings and the full 2025 season schedule.', 'emphasizedKeywords': ['Corinthians live scores, video highlights, and latest news'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 9}, {'title': 'Corinthians | Notícias, Próximos Jogos, Resultados e Vídeos', 'url': 'https://www.uol.com.br/esporte/futebol/times/corinthians/', 'displayedUrl': 'https://www.uol.com.br › esporte › futebol › times › co...', 'description': 'Ao vivo, como assistir, próximos jogos, resultados, escalação, gols, mercado da bola, tabelas, estatísticas e últimas notícias do Corinthians.', 'emphasizedKeywords': ['Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 10}]",[],"[{'answer': None, 'question': 'Onde passar o jogo do Corinthians hoje?', 'title': None, 'url': None, 'date': None}, {'answer': None, 'question': 'Quais as chances do Corinthians ser rebaixado?', 'title': None, 'url': None, 'date': None}, {'answer': 'Se vencer o Huracán na Argentina, independentemente do resultado do outro jogo, o Corinthians assegura a segunda colocação e a vaga no confronto diante do terceiro colocado de um dos grupos da Sul-Americana.', 'question': 'O que o Corinthians precisa para classificar na Sul-Americana?', 'title': 'Corinthians vira segundo do grupo e pode avançar até com derrota na ...', 'url': 'https://ge.globo.com/futebol/times/corinthians/noticia/2025/05/16/corinthians-vira-segundo-do-grupo-e-pode-avancar-ate-com-derrota-na-sul-americana-veja-cenarios.ghtml#:~:text=Se%20vencer%20o%20Hurac%C3%A1n%20na,dos%20grupos%20da%20Sul%2DAmericana.', 'date': '16 de mai. de 2025'}, {'answer': '⚽�� O famoso “Corinthians Cabeçuda”, um meme que brinca com o escudo do Corinthians em uma versão exageradamente alongada, enganou mais um jogador: Mateus Bidu.', 'question': 'O que é o Corinthians cabeçuda?', 'title': 'Corinthians Cabeçuda: A Famosa Confusão de Escudos - TikTok', 'url': 'https://www.tiktok.com/@matheus_sayd/video/7362767848176979206#:~:text=%E2%9A%BD%F0%9F%94%A5%20O%20famoso%20%E2%80%9CCorinthians,mais%20um%20jogador%3A%20Mateus%20Bidu.', 'date': '27 de abr. de 2024'}]",,Corinthians
"{'requestId': 'cI1eVgBfIuxRpBj', 'url': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR&start=10', 'loadedUrl': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR&start=10', 'method': 'GET', 'retryCount': 0, 'errorMessages': [], 'statusCode': 200}",False,"{'term': 'Corinthians', 'url': 'http://www.google.com.br/search?q=Corinthians&hl=pt-BR&start=10', 'device': 'DESKTOP', 'page': 2, 'type': 'SEARCH', 'domain': 'google.com.br', 'countryCode': 'BR', 'languageCode': 'pt-BR', 'locationUule': None, 'resultsPerPage': 10}",http://www.google.com.br/search?q=Corinthians&hl=pt-BR&start=10,True,L,,"[{'title': 'Sociedade Esportiva Palmeiras', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Sociedade+Esportiva+Palmeiras&stick=H4sIAAAAAAAAAOMwVOLUz9U3MLTMKU_6xciwgYXhFQs3F0IMiZdrYoQsV5GL4BmbGsUjy5VUIuszM0CRS0eWS85F5llmIPNMDRexygbnJ2empiSmpCq4FhfkF5VkliUqBCTm5KZmFiUW32KTZNi9qOMni-t-w42Wxhs3iT3ezv7L_W9t2oyViziU_EtLgIoUClKLi_OBdElibtLhlbkgfmFpZnFiUWLuCg5GAB85VRkDAQAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQCg'}, {'title': 'São Paulo Futebol Clube', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=S%C3%A3o+Paulo+Futebol+Clube&stick=H4sIAAAAAAAAAOMwVOLUz9U3MLTMNTH6xciwgYXhFQs3F1QspzwJiQdUgSxXkYvgGZsaxSPLlVQi6zMzQJFLR5ZLzkXmWWYg80wNF7FKBB9enK8QkFiak6_gVlqSmpSfo-CcU5qUeotNkmH3oo6fLK77DTdaGm_cJPZ4O_sv97-1aTNWLuJQ8i8tKUosVihILS7OB9IliblJh1fmgviFpZnFiUWJuSs4GAERK9GG_gAAAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQDw'}, {'title': 'Santos Futebol Clube', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Santos+Futebol+Clube&stick=H4sIAAAAAAAAAOMwVOLUz9U3MLTMqcj9xciwgYXhFQs3F0ysPAmJl2tihCxXkYvgGZsaxSPLlVQi6zMzQJFLR5ZLzkXmWWYg80wNF7GKBCfmleQXK7iVlqQm5ecoOOeUJqXeYpNk2L2o4yeL637DjZbGGzeJPd7O_sv9b23ajJWLOJT8S0uKEosVClKLi_OBdElibtLhlbkgfmFpZnFiUWLuCg5GAPwmEGf6AAAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQFA'}, {'title': 'Seleção Brasileira', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Sele%C3%A7%C3%A3o+Brasileira&stick=H4sIAAAAAAAAAOMwVOLUz9U3MDQ2NYr_xciwgYXhFQs3F0TMMqc8CYmXa2KELFeRi-CBdCPLlVQi6zMzQJFLR5ZLzkXmWWYg80wNF7GKBKfmpB5efnhxvoJTUWJxZk5qZlHiLTZJht2LOn6yuO433GhpvHGT2OPt7L_c_9amzVi5iEPJv7QEqFShILW4OB9IlyTmJh1emQviF5ZmFicWJeau4GAEAOOXGCT6AAAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQGQ'}, {'title': 'Flamengo', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Flamengo&stick=H4sIAAAAAAAAAOMwVOLUz9U3MLTMKan8xciwgYXhFQs3F0ysPAmJl2tihCxXkYvgGZsaxSPLlVQi6zMzQJFLR5ZLzkXmWWYg80wNF7FyuOUk5qbmpeffYpNk2L2o4yeL637DjZbGGzeJPd7O_sv9b23ajJWLOJT8S0uKEosVClKLi_OBdElibtLhlbkgfmFpZnFiUWLuCg5GAIQBsaTuAAAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQHg'}, {'title': 'Cruzeiro Esporte Clube', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Cruzeiro+Esporte+Clube&stick=H4sIAAAAAAAAAOMwVOLUz9U3MLTMNTP4xciwgYXhFQs3F1QspzwJiZdrYoQsV5GL4BmbGsUjy5VUIuszM0CRS0eWS85F5llmIPNMDRexijkXlValZhblK7gWF-QXlaQqOOeUJqXeYpNk2L2o4yeL637DjZbGGzeJPd7O_sv9b23ajJWLOJT8S0uKEosVClKLi_OBdElibtLhlbkgfmFpZnFiUWLuCg5GADLCdvT8AAAA&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChCz2gEoAHoECCwQIw'}, {'title': 'Corinthians jogo', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+jogo&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECC4QAQ'}, {'title': 'Jogo do Corinthians ao vivo', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians+ao+vivo&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDEQAQ'}, {'title': 'Gazeta Corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Gazeta+Corinthians&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDYQAQ'}, {'title': 'Corinthians e vitória', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+e+vit%C3%B3ria&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDcQAQ'}, {'title': 'Melhores momentos corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Melhores+momentos+corinthians&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDkQAQ'}, {'title': 'Corinthians hoje Brasileirão', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Brasileir%C3%A3o&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDoQAQ'}, {'title': 'Corinthians hoje Feminino', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Feminino&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECC8QAQ'}, {'title': 'Jogo do Corinthians: onde assistir', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians:+onde+assistir&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDAQAQ'}, {'title': 'Corinthians jogo', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+jogo&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECC4QAQ'}, {'title': 'Jogo do Corinthians ao vivo', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians+ao+vivo&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDEQAQ'}, {'title': 'Gazeta Corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Gazeta+Corinthians&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDYQAQ'}, {'title': 'Corinthians e vitória', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+e+vit%C3%B3ria&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDcQAQ'}, {'title': 'Melhores momentos corinthians', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Melhores+momentos+corinthians&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDkQAQ'}, {'title': 'Corinthians hoje Brasileirão', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Brasileir%C3%A3o&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDoQAQ'}, {'title': 'Corinthians hoje Feminino', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Corinthians+hoje+Feminino&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECC8QAQ'}, {'title': 'Jogo do Corinthians: onde assistir', 'url': 'https://www.google.com.br/search?sca_esv=ee794735903e3348&hl=pt-BR&q=Jogo+do+Corinthians:+onde+assistir&sa=X&ved=2ahUKEwj2jaaw-sSQAxUoSTABHRl5LsM4ChDVAnoECDAQAQ'}]",[],[],"[{'title': 'Corinthians', 'url': 'https://x.com/Corinthians', 'displayedUrl': 'X\xa0›\xa0Corinthians', 'description': 'Newspaper front page layout with headline Vence o Corinthians above Vitória Corinthians score 0 1, · 10.', 'emphasizedKeywords': ['Newspaper front page layout with headline'], 'siteLinks': [], 'productInfo': {}, 'followersAmount': 'Mais de 7,8\xa0mi seguidores', 'tweetCards': [], 'type': 'organic', 'position': 11}, {'title': 'Corinthians Resultados, vídeos e estatísticas', 'url': 'https://www.espn.com.br/futebol/time/_/id/874/corinthians', 'displayedUrl': 'https://www.espn.com.br › futebol › time › corinthians', 'description': 'Acesse ESPN (BR) para resultados ao vivo, vídeos e notícias do Corinthians. Encontre a classificação e o cronograma completo da temporada de 2025.', 'emphasizedKeywords': ['resultados ao vivo, vídeos e notícias do Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 12}, {'title': 'Sport Club Corinthians Paulista - Club profile', 'url': 'https://www.transfermarkt.com/sport-club-corinthians-paulista/startseite/verein/199', 'displayedUrl': 'https://www.transfermarkt.com › ...', 'description': 'Sport Club Corinthians Paulista ... FIFA Club World Cup winner ... 2 ... Brazilian Champion ... 7 ... Brazilian cup winner ... 3 ... Winner Supercopa do Brasil ... 1 ... Copa\xa0...', 'emphasizedKeywords': ['Sport Club Corinthians Paulista'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 13}, {'title': 'Corinthians live score, schedule & player stats', 'url': 'https://www.sofascore.com/team/football/corinthians/1957', 'displayedUrl': 'https://www.sofascore.com › Brazil › Brasileirão Betano', 'description': 'Corinthians will play the next match against Vitória on Oct 25, 2025, 7:00:00 PM UTC in Brasileirão Betano. When the match starts,\xa0...', 'emphasizedKeywords': ['Corinthians will play the next match against Vitória on Oct 25, 2025'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 14}, {'title': 'Agenda de próximos jogos do Corinthians', 'url': 'https://ge.globo.com/futebol/times/corinthians/agenda-de-jogos-do-corinthians/', 'displayedUrl': 'https://ge.globo.com › futebol › times › agenda-de-jog...', 'description': 'Veja se o Corinthians joga hoje, confira a agenda com calendário atualizado, times adversários e histórico de confrontos completo. Acesse ge.globo.', 'emphasizedKeywords': ['Veja se o Corinthians joga hoje'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 15}, {'title': 'Corinthians | Notícias, jogos e resultados', 'url': 'https://www.lance.com.br/corinthians', 'displayedUrl': 'https://www.lance.com.br › corinthians', 'description': 'No LANCE, você fica por dentro de tudo sobre Corinthians. Acompanhe as últimas notícias, resultados e próximos jogos. Clique e não perca nada!', 'emphasizedKeywords': ['No LANCE, você fica por dentro de tudo sobre Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 16}, {'title': '1 Corinthians 1 NIV - Paul, called to be an apostle of Christ', 'url': 'https://www.biblegateway.com/passage/?search=1%20Corinthians%201&version=NIV', 'displayedUrl': 'https://www.biblegateway.com › passage › search=1 Co...', 'description': '1 Paul, called to be an apostle of Christ Jesus by the will of God, and our brother Sosthenes,.', 'emphasizedKeywords': ['Paul, called to be an apostle of Christ Jesus'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 17}, {'title': 'SouTimão.com.br – Notícias do Sport Club Corinthians Paulista', 'url': 'https://soutimao.com.br/', 'displayedUrl': 'https://soutimao.com.br', 'description': 'Aqui no soutimao.com.br, você encontra todas as noticias do Corinthians. Informações quentes sobre tudo que se passa no maior clube de São Paulo: jogos,\xa0...', 'emphasizedKeywords': ['Aqui no soutimao.com.br, você encontra todas as noticias do Corinthians'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 18}, {'title': 'que horas joga o Corinthians, notícias, estatísticas e fotos', 'url': 'https://www.terra.com.br/esportes/corinthians/', 'displayedUrl': 'https://www.terra.com.br › ... › Futebol › Corinthians', 'description': 'Corinthians é o terceiro time da Série A com mais jogos sem sofrer gols desde a chegada de Dorival · Dupla do Corinthians participa de nova vitória da\xa0...', 'emphasizedKeywords': ['Corinthians é o terceiro time da Série A com mais jogos sem sofrer gols'], 'siteLinks': [], 'productInfo': {}, 'type': 'organic', 'position': 19}]",[],[],,Corinthians
